a
a
a
a
a
a
39.98725691934018,116.31345052068123,un2,un3,un4,2018-12-29,10:55:35.47
39.98725691934018,116.31439465825443,un2,un3,un4,2018-12-29,10:55:37.96
39.98705885133627,116.31619710271247,un2,un3,un4,2018-12-29,10:55:42.51
39.98745498676531,116.31757039372809,un2,un3,un4,2018-12-29,10:55:46.37
39.98752100911173,116.31920117680913,un2,un3,un4,2018-12-29,10:55:48.00
39.98752100911173,116.32074612920171,un2,un3,un4,2018-12-29,10:55:49.56
39.98752100911173,116.32211942021732,un2,un3,un4,2018-12-29,10:55:52.22
39.987587031393836,116.32314938847905,un2,un3,un4,2018-12-29,10:55:54.64
39.98752100911173,116.3244368488062,un2,un3,un4,2018-12-29,10:56:00.15
39.98745498676531,116.32555264775641,un2,un3,un4,2018-12-29,10:56:01.10
39.98745498676531,116.32632512395267,un2,un3,un4,2018-12-29,10:56:01.92
39.98745498676531,116.32692593877204,un2,un3,un4,2018-12-29,10:56:03.09
39.987587031393836,116.32838506047612,un2,un3,un4,2018-12-29,10:56:08.89
39.987587031393836,116.32967252080327,un2,un3,un4,2018-12-29,10:56:11.22
39.987587031393836,116.33113164250737,un2,un3,un4,2018-12-29,10:56:12.48
39.98778509785428,116.33233327214604,un2,un3,un4,2018-12-29,10:56:14.73
39.98778509785428,116.33387822453862,un2,un3,un4,2018-12-29,10:56:20.49
39.98791714183968,116.33533734624271,un2,un3,un4,2018-12-29,10:56:22.98
39.98785111987914,116.3365389758814,un2,un3,un4,2018-12-29,10:56:24.52
39.98818122903873,116.337912266897,un2,un3,un4,2018-12-29,10:56:25.48
39.98818122903873,116.33945721928959,un2,un3,un4,2018-12-29,10:56:26.38
39.988445315208814,116.34057301823978,un2,un3,un4,2018-12-29,10:56:27.66
39.98851133659056,116.34211797063236,un2,un3,un4,2018-12-29,10:56:28.60
39.988709400349904,116.34349126164798,un2,un3,un4,2018-12-29,10:56:29.91
