a
a
a
a
a
a
39.998631856096225,116.10100786608885
40.00166831659286,116.10804598254391
40.00470464099503,116.11319582385251
40.00800483924291,116.12572710437006
40.0128888375525,116.1410049669189
40.01618863701593,116.15010301989743
40.01948827567399,116.15902941149899
40.02331565505634,116.16744081896968
40.021072045110884,116.18220369738764
40.00483665201224,116.20125811022946
40.00100822806185,116.20383303088376
39.99585931678721,116.21035616320798
39.994406989014344,116.21481935900874
40.00166831659286,116.23953859729001
40.00760882394322,116.24434511584471
