a
a
a
a
a
a
39.94923727076062,116.22644941729735,un2,un3,un4,2018-12-17,11:19:59.45
39.94976574543468,116.24464552325433,un2,un3,un4,2018-12-17,11:20:00.40
39.94884091205456,116.25803511065672,un2,un3,un4,2018-12-17,11:20:01.20
39.948180309067354,116.28275434893793,un2,un3,un4,2018-12-17,11:20:02.01
39.94791606607216,116.2964872590942,un2,un3,un4,2018-12-17,11:20:02.73
39.94897303188044,116.31639997882077,un2,un3,un4,2018-12-17,11:20:03.47
39.94897303188044,116.33699934405516,un2,un3,un4,2018-12-17,11:20:04.21
39.94884091205456,116.35502378863521,un2,un3,un4,2018-12-17,11:20:04.99
39.9518796029803,116.38060133380125,un2,un3,un4,2018-12-17,11:20:05.77
39.95135114476652,116.39931242388913,un2,un3,un4,2018-12-17,11:20:06.53
39.95108691411647,116.41459028643797,un2,un3,un4,2018-12-17,11:20:07.27
39.95293650706252,116.42952482623288,un2,un3,un4,2018-12-17,11:20:08.06
39.953464952930936,116.44428770465083,un2,un3,un4,2018-12-17,11:20:08.85
39.95465394108887,116.458363937561,un2,un3,un4,2018-12-17,11:20:09.62
39.94751969965045,116.46540205401607,un2,un3,un4,2018-12-17,11:20:12.19
39.943423777755775,116.4539007417602,un2,un3,un4,2018-12-17,11:20:13.15
39.94593421081674,116.44497435015867,un2,un3,un4,2018-12-17,11:20:14.11
39.94725545408336,116.42677824420163,un2,un3,un4,2018-12-17,11:20:14.96
39.94778394418878,116.41853849810789,un2,un3,un4,2018-12-17,11:20:15.89
39.94725545408336,116.39776747149655,un2,un3,un4,2018-12-17,11:20:16.77
39.94884091205456,116.3876394502563,un2,un3,un4,2018-12-17,11:20:18.62
39.94857667163125,116.36995832843016,un2,un3,un4,2018-12-17,11:20:20.01
39.94765182204821,116.35742704791255,un2,un3,un4,2018-12-17,11:20:20.91
39.9454057063089,116.34403746051022,un2,un3,un4,2018-12-17,11:20:21.76
39.94646271120961,116.32395307940672,un2,un3,un4,2018-12-17,11:20:23.13
39.94461294183159,116.31004850787349,un2,un3,un4,2018-12-17,11:20:24.06
39.946726959862936,116.29288237017819,un2,un3,un4,2018-12-17,11:20:24.99
39.9454057063089,116.27554457110593,un2,un3,un4,2018-12-17,11:20:26.19
39.94500932522757,116.26490156573483,un2,un3,un4,2018-12-17,11:20:27.10
39.94514145251186,116.24739210528558,un2,un3,un4,2018-12-17,11:20:27.99
39.945537832821636,116.23074095172116,un2,un3,un4,2018-12-17,11:20:28.99
39.94619846152755,116.21752302569578,un2,un3,un4,2018-12-17,11:20:30.34
