a
a
a
a
a
a
40.03469801025482,116.0962553832133
40.03430215107224,116.10226353140669
40.033246515263514,116.1065550658305
40.03007950902931,116.11187656851605
40.02981558515305,116.11960133047894
40.03153107195107,116.12646778555705
40.03482996280106,116.13230427237345
40.036281423826686,116.13693912955121
40.03482996280106,116.14140232535196
40.03021147058147,116.14363392325237
40.02941969740887,116.15221699210005
40.02757219064975,116.16080006094768
40.02664841835822,116.16766651602579
40.024404918874644,116.17573460074263
40.023877025836555,116.1822577330668
40.02400899948202,116.18775089712935
40.025592663158235,116.19393070669962
40.026120542816656,116.20096882315474
40.02018165930024,116.22070988150435
40.019785715207085,116.22688969107462
40.01952175119186,116.23306950064494
40.015826146915884,116.23976429434612
40.01371428247821,116.24594410391644
