a
a
a
a
a
a
39.98760704042292,116.29193823260492,un2,un3,un4,2018-12-29,01:13:20.97
39.989521658063055,116.29528562945553,un2,un3,un4,2018-12-29,01:13:22.11
39.9885313453468,116.29725973529047,un2,un3,un4,2018-12-29,01:13:23.14
39.988201237892426,116.30120794696039,un2,un3,un4,2018-12-29,01:13:23.94
39.988729409047664,116.30610029620357,un2,un3,un4,2018-12-29,01:13:24.73
39.99189834954316,116.30927603167719,un2,un3,un4,2018-12-29,01:13:26.43
39.99328471441515,116.3143400422973,un2,un3,un4,2018-12-29,01:13:27.28
39.995595259507475,116.31940405291743,un2,un3,un4,2018-12-29,01:13:28.14
39.99678350916266,116.32489721697992,un2,un3,un4,2018-12-29,01:13:29.04
39.99209640340418,116.32807295245358,un2,un3,un4,2018-12-29,01:13:29.96
39.99097409053841,116.33468191546628,un2,un3,un4,2018-12-29,01:13:31.95
39.99084205250873,116.34111921710203,un2,un3,un4,2018-12-29,01:13:33.43
39.99790572581439,116.34515325946042,un2,un3,un4,2018-12-29,01:13:37.36
40.004572629720585,116.34558241290279,un2,un3,un4,2018-12-29,01:13:38.32
40.00952287644117,116.34935896319577,un2,un3,un4,2018-12-29,01:13:39.28
40.00325250282597,116.34970228594966,un2,un3,un4,2018-12-29,01:13:40.14
40.00074419084857,116.3498739473266,un2,un3,un4,2018-12-29,01:13:41.05
39.99678350916266,116.35064642352292,un2,un3,un4,2018-12-29,01:13:41.89
39.99189834954316,116.35159056109617,un2,un3,un4,2018-12-29,01:13:42.80
39.99183233146084,116.35622541827388,un2,un3,un4,2018-12-29,01:13:43.69
39.99189834954316,116.36008779925533,un2,un3,un4,2018-12-29,01:13:44.58
39.99262454420382,116.36592428607176,un2,un3,un4,2018-12-29,01:13:45.45
39.99262454420382,116.36875669879149,un2,un3,un4,2018-12-29,01:13:46.28
