a
a
a
a
a
a
39.98405206091069,116.29689328096286,un2,un3,un4,2019-01-16,11:42:29.98
39.98392000939567,116.30290142915625,un2,un3,un4,2019-01-16,11:42:31.03
39.984580264398424,116.3107978524961,un2,un3,un4,2019-01-16,11:42:31.90
39.984646289545,116.31723515413184,un2,un3,un4,2019-01-16,11:42:32.69
39.98477833964519,116.32727734468357,un2,un3,un4,2019-01-16,11:42:33.48
39.98477833964519,116.33431546113867,un2,un3,un4,2019-01-16,11:42:34.15
39.984910389488164,116.34307019136325,un2,un3,un4,2019-01-16,11:42:34.80
39.98570268314383,116.3531982126035,un2,un3,un4,2019-01-16,11:42:35.56
39.98596677897111,116.36015049837009,un2,un3,un4,2019-01-16,11:42:36.57
39.985768707197124,116.36504284761327,un2,un3,un4,2019-01-16,11:42:37.21
39.98596677897111,116.3701068582334,un2,un3,un4,2019-01-16,11:42:37.86
39.98887176515828,116.37173764131444,un2,un3,un4,2019-01-16,11:42:39.28
39.9944173021353,116.367875260333,un2,un3,un4,2019-01-16,11:42:40.30
39.99870818002201,116.36444203279396,un2,un3,un4,2019-01-16,11:42:41.09
40.00359284868586,116.36083714387793,un2,un3,un4,2019-01-16,11:42:42.09
40.007421126566655,116.35886303804294,un2,un3,un4,2019-01-16,11:42:44.18
40.0109851907828,116.35645977876564,un2,un3,un4,2019-01-16,11:42:45.68
40.01270115480884,116.35397068879982,un2,un3,un4,2019-01-16,11:42:47.09
40.015670989793364,116.3525973977842,un2,un3,un4,2019-01-16,11:42:47.88
40.018244741420645,116.35019413850684,un2,un3,un4,2019-01-16,11:42:49.91
