a
a
a
a
a
a
39.94646271120961,116.46162550372308,un2,un3,un4,2018-12-17,11:20:42.56
39.94738757699551,116.44823591632075,un2,un3,un4,2018-12-17,11:20:43.38
39.94659483566488,116.43433134478758,un2,un3,un4,2018-12-17,11:20:44.15
39.94778394418878,116.41150038165279,un2,un3,un4,2018-12-17,11:20:45.25
39.947123330914046,116.39261763018796,un2,un3,un4,2018-12-17,11:20:46.05
39.948048187698355,116.370473312561,un2,un3,un4,2018-12-17,11:20:46.85
39.94751969965045,116.35708372515866,un2,un3,un4,2018-12-17,11:20:47.58
39.94963362715196,116.34369413775633,un2,un3,un4,2018-12-17,11:20:48.35
39.949369389814926,116.32790129107664,un2,un3,un4,2018-12-17,11:20:49.13
39.948180309067354,116.30833189410397,un2,un3,un4,2018-12-17,11:20:49.88
39.95002998122858,116.29494230670164,un2,un3,un4,2018-12-17,11:20:50.63
39.950426332990475,116.2842993013305,un2,un3,un4,2018-12-17,11:20:51.44
39.95333284184962,116.2671331636352,un2,un3,un4,2018-12-17,11:20:52.16
39.95320073051112,116.25254194659418,un2,un3,un4,2018-12-17,11:20:52.89
39.95465394108887,116.23743574542233,un2,un3,un4,2018-12-17,11:20:53.62
39.95650343681448,116.21975462359613,un2,un3,un4,2018-12-17,11:20:54.33
39.95782447432582,116.20550672930906,un2,un3,un4,2018-12-17,11:20:55.58
