a
a
a
a
a
a
40.00543069840588,116.29541437548822
39.998631856096225,116.32021944445795
39.9898517590862,116.33875887316889
39.97902360703836,116.3446811906738
39.972090040510956,116.34202043933102
39.96779747736827,116.33017580432126
39.968523930229466,116.31034891528317
39.977636950452116,116.29438440722654
39.986220559402604,116.29678766650385
39.9873429509866,116.31361048144527
39.98635260643598,116.32845919055174
39.97393906090795,116.32966082019037
40.004638635389966,116.29009287280267
40.00424260040882,116.29841844958494
40.00364854359568,116.3117222062988
40.00325250282597,116.3189319841308
40.00345052350025,116.33266489428708
40.004506623986856,116.34038965624998
40.004506623986856,116.3520626298828
40.00576072192898,116.36176149768063
40.00503466805564,116.3647655717773
40.00305448157282,116.36502306384271
40.00127226424606,116.36528055590819
